12,101,0.0
17,96.7,0.0
23,94.9,0.0
29,94.1,0.0
34,96.6,0.0
40,95.6,0.0
45,96.4,0.0
50,97.0,0.0
55,97.5,0.0
60,98.0,0.0
66,93.7,0.0
71,86.9,0.0
76,81.1,0.0
81,75.9,0.0
86,71.4,0.0
91,67.4,0.0
96,63.8,0.0
101,65.5,0.0
107,66.6,0.0
113,68.4,0.0
118,69.5,0.0
124,70.5,0.0
130,71.4,0.0
135,72.7,0.0
140,73.8,0.0
145,74.8,0.0
151,75.2,0.0
156,76.1,0.0
161,74.8,0.0
166,72.5,0.0
171,70.3,0.0
176,68.3,0.0
182,66.0,0.0
187,64.2,0.0
192,62.6,0.0
197,62.7,0.0
202,63.7,0.0
207,64.6,0.0
213,65.2,0.0
218,66.1,0.0
224,66.9,0.0
230,67.8,0.0
235,68.3,0.0
241,68.9,0.0
247,69.6,0.0
252,70.1,0.0
257,70.1,0.0
262,68.8,0.0
267,67.5,0.0
273,66.0,0.0
278,64.8,0.0
283,63.6,0.0
288,62.5,0.0
293,61.4,0.0
298,60.7,0.0
304,61.2,0.0
309,61.8,0.0
314,62.5,0.0
320,63.1,0.0
325,63.7,0.0
331,64.2,0.0
337,64.6,0.0
342,65.2,0.0
348,65.7,0.0
354,66.1,0.0
359,66.6,0.0
364,67.1,0.0
369,67.1,0.0
374,66.2,0.0
379,65.4,0.0
384,64.3,0.0
390,63.5,0.0
395,62.7,0.0
400,62.2,0.0
405,62.7,0.0
410,63.2,0.0
415,63.7,0.0
421,64.0,0.0
426,64.5,0.0
431,64.9,0.0
437,65.2,0.0
443,65.6,0.0
448,66.0,0.0
454,66.3,0.0
460,66.6,0.0
465,67.0,0.0
470,66.2,0.0
475,65.5,0.0
480,64.7,0.0
486,64.1,0.0
491,63.4,0.0
496,62.8,0.0
501,62.1,0.0
506,62.0,0.0
511,62.4,0.0
516,62.8,0.0
522,63.1,0.0
527,63.4,0.0
532,63.8,0.0
537,64.2,0.0
543,64.5,0.0
548,64.8,0.0
554,65.1,0.0
560,65.4,0.0
565,65.7,0.0
571,65.6,0.0
576,65.0,0.0
581,64.5,0.0
586,63.9,0.0
591,63.4,0.0
596,62.8,0.0
601,62.3,0.0
606,62.4,0.0
612,62.7,0.0
617,63.0,0.0
622,63.3,0.0
627,63.6,0.0
632,63.9,0.0
637,64.2,0.0
643,64.4,0.0
648,64.7,0.0
654,65.0,0.0
659,65.3,0.0
665,65.5,0.0
670,65.1,0.0
676,64.5,0.0
681,64.0,0.0
686,63.6,0.0
691,63.1,0.0
696,62.7,0.0
701,62.4,0.0
706,62.7,0.0
712,62.9,0.0
717,63.2,0.0
722,63.5,0.0
727,63.7,0.0
732,64.0,0.0
737,64.3,0.0
743,64.4,0.0
748,64.7,0.0
753,64.9,0.0
759,65.1,0.0
764,64.9,0.0
769,64.5,0.0
774,64.1,0.0
780,63.6,0.0
785,63.2,0.0
790,62.8,0.0
795,62.7,0.0
800,63.0,0.0
805,63.2,0.0
811,63.4,0.0
816,63.6,0.0
821,63.8,0.0
826,64.1,0.0
831,64.3,0.0
836,64.5,0.0
842,64.7,0.0
847,64.9,0.0
853,65.2,0.0
858,65.4,0.0
864,65.1,0.0
869,64.7,0.0
875,64.3,0.0
880,63.9,0.0
886,63.4,0.0
891,63.1,0.0
897,62.7,0.0
903,62.4,0.0
908,62.3,0.0
914,62.5,0.0
920,62.7,0.0
925,62.9,0.0
931,63.1,0.0
937,63.4,0.0
942,63.5,0.0
948,63.7,0.0
953,64.0,0.0
959,64.1,0.0
965,64.4,0.0
970,64.5,0.0
976,64.5,0.0
981,64.3,0.0
987,63.9,0.0
993,63.5,0.0
998,63.2,0.0
1004,62.8,0.0
1009,62.5,0.0
1015,62.1,0.0
1020,61.8,0.0
1025,61.9,0.0
1031,62.0,0.0
1036,62.2,0.0
1042,62.4,0.0
1047,62.6,0.0
1053,62.8,0.0
1059,62.9,0.0
1064,63.2,0.0
1070,63.3,0.0
1076,63.5,0.0
1081,63.4,0.0
1087,63.4,0.0
1093,63.1,0.0
1098,62.8,0.0
1104,62.5,0.0
1110,62.2,0.0
1115,61.9,0.0
1120,61.6,0.0
1125,61.3,0.0
1131,61.2,0.0
1136,61.5,0.0
1142,61.6,0.0
1148,61.8,0.0
1153,62.0,0.0
1159,62.1,0.0
1165,62.3,0.0
1170,62.5,0.0
1176,62.6,0.0
1181,62.8,0.0
1187,63.0,0.0
1192,62.8,0.0
1198,62.5,0.0
1203,62.3,0.0
1209,62.0,0.0
1215,61.7,0.0
1220,61.5,0.0
1226,61.4,0.0
1232,61.4,0.0
