12,89.5,6.2
17,97.7,6.2
23,96.1,6.2
29,95.2,6.2
34,97.6,6.2
40,92.8,0.0
45,81.5,0.0
50,72.6,0.0
55,65.5,0.0
60,59.7,0.0
66,53.9,0.0
71,49.9,0.0
76,46.4,0.0
81,43.4,0.0
86,40.7,0.0
91,38.4,0.0
96,36.3,0.0
101,34.4,0.0
107,36.4,8.3
113,39.4,8.3
118,42.4,8.3
124,44.8,8.3
130,46.9,8.3
135,48.0,0.0
140,46.2,0.0
146,44.3,0.0
151,42.7,0.0
156,41.3,0.0
161,40.0,0.0
166,38.8,0.0
171,37.6,0.0
176,36.5,0.0
182,35.3,0.0
187,34.3,0.0
192,33.4,0.0
197,32.5,0.0
202,31.7,0.0
207,30.9,0.0
213,30.1,0.0
218,29.5,9.2
224,31.2,9.2
230,32.6,9.2
235,34.2,9.2
241,35.6,9.2
247,36.9,9.2
252,36.5,0.0
257,35.8,0.0
262,35.1,0.0
267,34.3,0.0
273,33.7,0.0
278,33.0,0.0
283,32.4,0.0
288,31.9,0.0
293,31.3,0.0
298,30.8,0.0
304,30.2,0.0
309,29.7,0.0
314,29.2,0.0
320,30.2,8.5
325,31.2,8.5
331,32.3,8.5
337,33.3,8.5
342,34.5,8.5
348,35.4,8.5
354,35.8,0.0
359,35.3,0.0
364,34.8,0.0
369,34.3,0.0
374,33.8,0.0
379,33.4,0.0
384,32.9,0.0
390,32.4,0.0
395,32.0,0.0
400,31.6,0.0
405,31.2,0.0
410,30.8,0.0
415,30.4,0.0
421,30.0,0.0
426,29.7,0.0
431,29.4,6.8
437,30.3,6.8
443,31.1,6.8
448,32.0,6.8
454,32.7,6.8
460,33.4,6.8
465,34.2,6.8
470,34.4,0.0
475,34.0,0.0
480,33.6,0.0
486,33.2,0.0
491,32.9,0.0
496,32.5,0.0
501,32.2,0.0
506,31.9,0.0
511,31.6,0.0
516,31.2,0.0
522,30.9,0.0
527,30.6,0.0
532,30.3,0.0
537,30.0,0.0
543,30.2,9.7
548,30.9,9.7
554,31.5,9.7
560,32.2,9.7
565,32.8,9.7
571,33.4,9.7
576,34.0,9.7
581,34.4,0.0
586,34.1,0.0
591,33.8,0.0
596,33.5,0.0
601,33.2,0.0
606,32.9,0.0
612,32.6,0.0
617,32.4,0.0
622,32.1,0.0
627,31.8,0.0
632,31.6,0.0
637,31.3,0.0
643,31.0,0.0
648,31.4,7.0
654,32.0,7.0
659,32.5,7.0
665,33.1,7.0
670,33.6,7.0
676,34.1,7.0
681,34.4,0.0
686,34.1,0.0
691,33.9,0.0
696,33.6,0.0
701,33.4,0.0
706,33.2,0.0
712,32.9,0.0
717,32.6,0.0
722,32.4,0.0
727,32.2,0.0
732,32.0,0.0
737,31.7,0.0
743,31.5,0.0
748,31.3,0.0
753,31.1,7.3
759,31.6,7.3
764,32.1,7.3
769,32.5,7.3
774,32.9,7.3
780,33.4,7.3
785,33.7,0.0
790,33.5,0.0
795,33.2,0.0
800,33.0,0.0
805,32.8,0.0
811,32.6,0.0
816,32.4,0.0
821,32.2,0.0
826,32.0,0.0
831,31.8,0.0
836,31.6,0.0
842,31.4,0.0
847,31.2,0.0
853,31.0,0.0
858,30.8,0.0
864,30.6,0.0
869,30.7,9.6
875,31.1,9.6
880,31.5,9.6
886,31.9,9.6
891,32.4,9.6
897,32.7,9.6
903,33.1,9.6
908,33.3,9.6
914,33.1,0.0
920,32.9,0.0
925,32.7,0.0
931,32.5,0.0
937,32.4,0.0
942,32.1,0.0
948,31.9,0.0
953,31.8,0.0
959,31.6,0.0
965,31.4,0.0
970,31.2,0.0
976,31.3,9.1
981,31.6,9.1
987,32.0,9.1
993,32.3,9.1
998,32.7,9.1
1004,33.1,9.1
1009,33.5,9.1
1015,33.3,0.0
1020,33.1,0.0
1025,32.9,0.0
1031,32.7,0.0
1036,32.6,0.0
1042,32.4,0.0
1047,32.2,0.0
1053,32.1,0.0
1059,31.9,0.0
1064,31.7,0.0
1070,31.5,0.0
1076,31.5,6.4
1081,31.7,6.4
1087,31.8,6.4
1093,32.1,6.4
1098,32.5,6.4
1104,32.8,6.4
1110,33.1,6.4
1115,33.3,0.0
1120,33.2,0.0
1125,33.0,0.0
1131,32.8,0.0
1136,32.7,0.0
1142,32.5,0.0
1148,32.3,0.0
1153,32.2,0.0
1159,32.0,0.0
1165,31.9,0.0
1170,31.7,0.0
1176,31.6,0.0
1181,31.4,0.0
1187,31.3,0.0
1192,31.1,0.0
1198,31.2,7.8
1203,31.5,7.8
1209,31.8,7.8
1215,32.1,7.8
1220,32.3,7.8
1226,32.5,7.8
1232,32.6,7.8
